""	"Component"	"Collection"	"pathway"	"BG_genes"	"genes_in_pathway"	"genes_in_path_and_BG"	"genes_of_interest"	"genes_of_interest_in_pathway"	"gene_names_in_pathway"	"cont_n1"	"cont_n2"	"cont_n3"	"cont_n4"	"CI_95"	"odds_ratio"	"p_val"	"p_adj"
"1571"	"gene_taxa_component_10.txt"	"C2_CP"	"PID_ANGIOPOIETIN_RECEPTOR_PATHWAY"	14267	56	44	11032	36	"AGTR1,AKT1,ANGPT1,CDKN1A,ELF2,ETS1,FES,FGF2,FN1,FOXO1,FYN,GRB14,GRB2,GRB7,ITGA5,ITGB1,MAPK14,MAPK3,MAPK8,MMP2,NCK1,NFKB1,NOS3,PAK1,PIK3CA,PIK3R1,PLD2,PTK2,PTPN11,PXN,RAC1,RASA1,RELA,SHC1,STAT5A,STAT5B"	36	10996	8	3227	"0.67045-Inf"	1.32058380725259	0.305853991138145	0.354070624056814
"414"	"gene_taxa_component_4.txt"	"C2_CP"	"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY"	14267	85	57	10970	46	"ACACB,ACSL4,ACSL5,ACSL6,ADIPOR1,AGRP,AKT1,AKT2,AKT3,CAMKK1,CAMKK2,CD36,CHUK,CPT1A,CPT1C,IKBKB,IRS2,LEPR,MAPK10,MAPK9,MTOR,NFKB1,NFKBIA,NFKBIB,NFKBIE,PCK1,PCK2,POMC,PPARA,PPARGC1A,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKCQ,PTPN11,RELA,RXRA,RXRB,SLC2A4,SOCS3,STAT3,STK11,TNFRSF1A,TNFRSF1B"	46	10924	11	3286	"0.70382-Inf"	1.25788913675449	0.306710859055584	0.354070624056814
"932"	"gene_taxa_component_2.txt"	"C2_CP"	"KEGG_O_GLYCAN_BIOSYNTHESIS"	14267	33	22	10646	18	"B4GALT5,C1GALT1,C1GALT1C1,GALNT1,GALNT10,GALNT11,GALNT12,GALNT13,GALNT14,GALNT15,GALNT16,GALNT17,GALNT2,GALNT7,GCNT1,GCNT4,ST3GAL1,ST6GALNAC1"	18	10628	4	3617	"0.58128-Inf"	1.53138615368527	0.308796669844933	0.35476913435048
"551"	"gene_taxa_component_10.txt"	"C2_CP"	"KEGG_GLIOMA"	14267	69	58	11032	47	"AKT1,AKT3,ARAF,BRAF,CALM1,CALM3,CAMK2B,CAMK2D,CAMK2G,CCND1,CDK4,CDK6,CDKN1A,CDKN2A,E2F2,EGF,EGFR,GRB2,HRAS,IGF1R,MAP2K1,MAP2K2,MAPK3,MDM2,MTOR,NRAS,PDGFA,PDGFB,PDGFRA,PDGFRB,PIK3CA,PIK3CB,PIK3R1,PIK3R5,PLCG1,PRKCA,PRKCB,PTEN,RAF1,RB1,SHC1,SHC2,SHC3,SOS1,SOS2,TGFA,TP53"	47	10985	11	3224	"0.70274-Inf"	1.25398355811645	0.309575614051056	0.35476913435048
"2863"	"gene_taxa_component_4.txt"	"C2_CP"	"PID_RET_PATHWAY"	14267	42	38	10970	31	"CREB1,CRK,DOK1,DOK4,DOK5,FRS2,GAB1,GDNF,GFRA1,GRB10,GRB2,GRB7,HRAS,IRS2,JUN,MAPK3,PDLIM7,PIK3CA,PRKACA,PRKCA,PTK2,PTPN11,PXN,RAC1,RAP1A,RASA1,RHOA,SHANK3,SHC1,SOS1,SRC"	31	10939	7	3290	"0.64341-Inf"	1.33189625143096	0.320589792478463	0.366055253957227
"61"	"gene_taxa_component_1.txt"	"C2_CP"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES"	14267	29	17	10578	14	"ABO,B3GALT2,B3GNT2,B3GNT3,B3GNT5,B4GALT1,B4GALT2,B4GALT3,B4GALT4,B4GAT1,FUT1,FUT2,FUT4,ST3GAL4"	14	10564	3	3686	"0.53262-Inf"	1.62817843927889	0.323309556583126	0.36782319118515
"781"	"gene_taxa_component_10.txt"	"C2_CP"	"KEGG_LONG_TERM_DEPRESSION"	14267	74	48	11032	39	"ARAF,BRAF,GNA11,GNA12,GNA13,GNAI1,GNAI2,GNAO1,GNAQ,GNAS,GNAZ,GRIA3,GUCY1A1,GUCY1A2,GUCY1B1,HRAS,IGF1R,ITPR1,ITPR2,ITPR3,LYN,MAP2K1,MAP2K2,MAPK3,NRAS,PLA2G12A,PLA2G1B,PLA2G2A,PLA2G4A,PLA2G5,PLCB1,PLCB2,PPP2CB,PPP2R1A,PPP2R1B,PRKCA,PRKCB,PRKG1,RAF1"	39	10993	9	3226	"0.66985-Inf"	1.2716315435488	0.325512339639533	0.368992327244814
"2341"	"gene_taxa_component_10.txt"	"C2_CP"	"PID_IL6_7_PATHWAY"	14267	47	43	11032	35	"A2M,AKT1,BCL2L1,CEBPB,CEBPD,FGG,FOXO1,GAB1,GAB2,GRB2,HCK,HSP90B1,IL6,IL6ST,IRF1,JAK1,JUN,JUNB,LMO4,MAP2K4,MAPK14,MITF,PIAS1,PIAS3,PIK3CA,PIK3R1,PRKCD,PTPN11,PTPRE,RAC1,SOCS3,SOS1,STAT1,STAT3,TIMP1"	35	10997	8	3227	"0.65021-Inf"	1.28378829856433	0.334237426401027	0.37751997082706
"1162"	"gene_taxa_component_2.txt"	"C2_CP"	"KEGG_PYRUVATE_METABOLISM"	14267	44	34	10646	27	"ACACA,ACACB,ACAT1,ACAT2,ACYP2,AKR1B1,ALDH1B1,ALDH2,ALDH3A2,ALDH7A1,ALDH9A1,DLAT,DLD,GLO1,HAGH,LDHA,LDHB,LDHD,MDH1,MDH2,ME1,ME2,ME3,PC,PDHA1,PDHB,PKM"	27	10619	7	3614	"0.62546-Inf"	1.31267584521377	0.338014064047805	0.380417262046633
"3091"	"gene_taxa_component_10.txt"	"C2_CP"	"PID_UPA_UPAR_PATHWAY"	14267	45	33	11032	27	"BCAR1,CTSG,EGFR,ELANE,FGG,FN1,FPR1,FPR3,HGF,ITGA3,ITGA5,ITGAM,ITGAV,ITGB1,ITGB2,ITGB5,KLK4,LRP1,MMP12,PDGFD,PDGFRB,PLAU,RAC1,SRC,TGFB1,VLDLR,VTN"	27	11005	6	3229	"0.60156-Inf"	1.320321739083	0.353673010126809	0.39661901849935
"82"	"gene_taxa_component_1.txt"	"C2_CP"	"KEGG_MELANOMA"	14267	77	53	10578	41	"AKT2,AKT3,BAD,BRAF,CDK4,CDK6,CDKN1A,CDKN2A,E2F1,E2F2,E2F3,FGF12,FGF17,FGF2,FGF20,FGF9,HGF,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,MDM2,NRAS,PDGFA,PDGFB,PDGFC,PDGFD,PDGFRA,PDGFRB,PIK3CA,PIK3CD,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PTEN,RAF1,RB1,TP53"	41	10537	12	3677	"0.67398-Inf"	1.1922634479806	0.360938211019059	0.403325972455461
"2202"	"gene_taxa_component_2.txt"	"C2_CP"	"PID_HNF3B_PATHWAY"	14267	48	29	10646	23	"ACADM,ACADVL,AKT1,ALAS1,ALDOB,APOA1,BDH1,CEBPA,CEBPB,CEBPD,CPT1A,CPT1C,CREB1,DLK1,HADH,HMGCS1,HNF1A,HNF4A,IGFBP1,NF1,NR3C1,SP1,TFRC"	23	10623	6	3615	"0.58393-Inf"	1.3044438942307	0.368757421868986	0.409868789898661
"643"	"gene_taxa_component_4.txt"	"C2_CP"	"KEGG_GNRH_SIGNALING_PATHWAY"	14267	106	77	10970	61	"ADCY1,ADCY3,ADCY4,ADCY5,ADCY6,ADCY8,ADCY9,CACNA1C,CACNA1D,CALM2,CAMK2B,CAMK2D,CAMK2G,CDC42,EGFR,ELK1,GNAQ,GNAS,GNRH2,GRB2,HRAS,ITPR1,ITPR3,JUN,KRAS,LHB,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K7,MAP3K2,MAP3K3,MAP3K4,MAPK10,MAPK11,MAPK12,MAPK13,MAPK3,MAPK9,MMP14,MMP2,NRAS,PLA2G12A,PLA2G1B,PLA2G4A,PLA2G5,PLA2G6,PLCB2,PLCB3,PLD1,PLD2,PRKACA,PRKACB,PRKCA,PRKCB,PRKX,PTK2B,RAF1,SOS1,SRC"	61	10909	16	3281	"0.70637-Inf"	1.14663861266038	0.371065928441504	0.409868789898661
"911"	"gene_taxa_component_10.txt"	"C2_CP"	"KEGG_NON_SMALL_CELL_LUNG_CANCER"	14267	62	51	11032	41	"AKT1,AKT3,ARAF,BAD,BRAF,CASP9,CCND1,CDK4,CDK6,CDKN2A,E2F2,EGF,EGFR,ERBB2,FHIT,FOXO3,GRB2,HRAS,MAP2K1,MAP2K2,MAPK3,NRAS,PIK3CA,PIK3CB,PIK3R1,PIK3R5,PLCG1,PRKCA,PRKCB,RAF1,RARB,RASSF1,RASSF5,RB1,RXRA,RXRB,SOS1,SOS2,STK4,TGFA,TP53"	41	10991	10	3225	"0.65273-Inf"	1.20301190167749	0.371136423851288	0.409868789898661
"883"	"gene_taxa_component_4.txt"	"C2_CP"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	14267	292	126	10970	99	"ADCYAP1R1,ADORA1,ADORA2B,ADRA1B,ADRA2A,ADRA2C,AGTR1,APLNR,AVPR1A,BDKRB2,C3AR1,C5AR1,CHRM4,CHRNA1,CHRNA2,CHRNA4,CHRNA6,CHRNA7,CHRNB2,CHRNE,CTSG,CYSLTR2,DRD1,DRD2,DRD4,F2RL1,F2RL2,F2RL3,FPR1,FPR3,GABBR1,GABBR2,GABRA5,GABRB2,GABRD,GABRG1,GHR,GIPR,GPR83,GRIA1,GRIA3,GRID1,GRIK1,GRIK3,GRIK4,GRIN1,GRIN2C,GRIN2D,GRIN3B,GRM3,GZMA,HCRTR2,HRH1,HRH2,HTR1B,HTR1E,HTR2B,KISS1R,LEPR,LHB,LPAR1,LPAR3,LPAR6,LTB4R2,MC1R,MC2R,NPY1R,NR3C1,P2RX4,P2RX6,P2RX7,P2RY1,P2RY11,P2RY13,P2RY6,P2RY8,PARD3,PRLHR,PTAFR,PTGDR,PTGER3,PTGER4,PTGFR,PTGIR,PTH1R,PTH2R,S1PR1,S1PR2,S1PR3,S1PR4,S1PR5,SCTR,SSTR1,SSTR3,TACR2,THRA,THRB,TSPO,VIPR2"	99	10871	27	3270	"0.76006-Inf"	1.10292643325343	0.372014665990823	0.409868789898661
"1321"	"gene_taxa_component_10.txt"	"C2_CP"	"KEGG_STEROID_HORMONE_BIOSYNTHESIS"	14267	69	32	11032	26	"AKR1C1,AKR1C2,AKR1C3,AKR1D1,CYP11A1,CYP11B1,CYP11B2,CYP17A1,CYP19A1,CYP1B1,CYP21A2,CYP3A4,CYP3A5,CYP3A7,CYP7B1,HSD11B1,HSD11B2,HSD17B1,HSD17B3,HSD17B6,HSD17B7,HSD3B2,SRD5A1,STS,UGT1A7,UGT2A3"	26	11006	6	3229	"0.57696-Inf"	1.27131080613858	0.388573585574332	0.42374697250102
"2731"	"gene_taxa_component_10.txt"	"C2_CP"	"PID_PI3K_PLC_TRK_PATHWAY"	14267	38	32	11032	26	"AGAP2,AKT1,BAD,CCND1,EGR1,EPB41L1,FOXO3,GAB1,GRB2,GSK3B,HRAS,NRAS,PIK3CA,PIK3R1,PLCG1,PRKCD,SFN,SHC1,SOS1,SRC,STAT5A,TRPC3,YWHAB,YWHAG,YWHAH,YWHAZ"	26	11006	6	3229	"0.57696-Inf"	1.27131080613858	0.388573585574332	0.42374697250102
"181"	"gene_taxa_component_1.txt"	"C2_CP"	"PID_CMYB_PATHWAY"	14267	87	76	10578	58	"ADA,ADORA2B,ATP2B1,BCL2,BIRC3,CA1,CASP6,CBX4,CCNA1,CCNB1,CD34,CDK6,CDKN1A,CDKN2A,CEBPA,CEBPB,CEBPD,CLTA,COL1A2,COPA,EP300,ETS1,ETS2,GATA1,GSTM1,H2AZ1,HES1,HIPK2,HRAS,HSPA8,IQGAP1,KRAS,LEF1,LYZ,MAD1L1,MAP3K7,MAT2A,MCM4,MYC,NCOR1,NLK,NRAS,PIAS3,PIM1,PPP3CA,PRTN3,PTGS2,SIN3A,SKI,SMARCA2,SND1,SP1,SPI1,TAB1,TOM1,TRIM28,YEATS4,ZFHX3"	58	10520	18	3671	"0.70527-Inf"	1.12439785466155	0.388659643567814	0.42374697250102
"2201"	"gene_taxa_component_10.txt"	"C2_CP"	"PID_HNF3A_PATHWAY"	14267	45	31	11032	25	"AP1B1,AR,ATP5PF,BRCA1,C4BPB,CDKN1B,CEBPB,CREBBP,DSCAM,EP300,JUN,KLK3,NCOA3,NDUFV3,NFIA,NFIC,NKX3-1,NR2F2,NRIP1,SERPINA1,SFTPD,SHH,SOD1,SP1,VTN"	25	11007	6	3229	"0.55236-Inf"	1.22230821269414	0.425246418711435	0.462032441091317
"273"	"gene_taxa_component_1.txt"	"C2_CP"	"PID_PI3KCI_AKT_PATHWAY"	14267	39	35	10578	27	"AKT2,AKT3,BAD,BCL2L1,CASP9,CDKN1A,CHUK,FOXO3,FOXO4,GSK3A,GSK3B,KPNA1,MAP3K5,MAPKAP1,MLST8,MTOR,PRKDC,RAF1,RICTOR,SFN,SRC,TBC1D4,YWHAB,YWHAE,YWHAH,YWHAQ,YWHAZ"	27	10551	8	3681	"0.58147-Inf"	1.17744233218557	0.427889313254566	0.46293050700426
"212"	"gene_taxa_component_1.txt"	"C2_CP"	"PID_HDAC_CLASSII_PATHWAY"	14267	35	31	10578	24	"BCL6,GATA1,GATA2,GNB1,GNG2,GRK2,HDAC10,HDAC11,HDAC3,HDAC4,HDAC5,HDAC7,MEF2C,RAN,RANBP2,RANGAP1,RFXANK,SRF,SUMO1,TUBA1B,TUBB2A,XPO1,YWHAB,YWHAE"	24	10554	7	3682	"0.56244-Inf"	1.19611439640403	0.429021584516687	0.46293050700426
"2714"	"gene_taxa_component_4.txt"	"C2_CP"	"KEGG_CARDIAC_MUSCLE_CONTRACTION"	14267	83	48	10970	38	"ATP1A1,ATP1A3,ATP1B1,ATP1B2,ATP1B3,ATP2A2,CACNA1C,CACNA1D,CACNB2,CACNB3,CACNG2,COX5A,COX5B,COX6A1,COX6A2,COX6B1,COX6C,COX7A1,COX7A2,COX7A2L,COX8A,CYC1,RYR2,SLC8A1,SLC9A6,TNNC1,TNNI3,TPM1,TPM2,TPM3,UQCR10,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRQ"	38	10932	10	3287	"0.6161-Inf"	1.14256062141928	0.431336344972716	0.46383428877203
"561"	"gene_taxa_component_10.txt"	"C2_CP"	"KEGG_GLUTATHIONE_METABOLISM"	14267	53	44	11032	35	"ANPEP,G6PD,GCLC,GCLM,GGCT,GGT1,GGT6,GPX1,GPX3,GPX4,GPX7,GSS,GSTA1,GSTA2,GSTA3,GSTA4,GSTK1,GSTM1,GSTM4,GSTO2,GSTP1,GSTT2,GSTZ1,IDH2,LAP3,MGST3,ODC1,OPLAH,PGD,RRM1,RRM2,RRM2B,SMS,SRM,TXNDC12"	35	10997	9	3226	"0.59546-Inf"	1.14080484257002	0.444617452423346	0.476484232289866
"1072"	"gene_taxa_component_2.txt"	"C2_CP"	"KEGG_PRIMARY_IMMUNODEFICIENCY"	14267	50	27	10646	21	"ADA,BLNK,BTK,CD3D,CD3E,CD4,CD8A,CD8B,DCLRE1C,IKBKG,IL2RG,IL7R,LCK,PTPRC,RFX5,RFXANK,RFXAP,TAP2,TNFRSF13C,UNG,ZAP70"	21	10625	6	3615	"0.52704-Inf"	1.19080501521223	0.452528800791089	0.481252871133359
"613"	"gene_taxa_component_2.txt"	"C2_CP"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	14267	42	31	10646	24	"ATP1A1,ATP1B1,ATP1B3,HSD11B1,HSD11B2,INSR,IRS1,IRS2,KRAS,MAPK1,MAPK3,NR3C2,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PIK3R5,PRKCA,SCNN1B,SCNN1G,SGK1,SLC9A3R2"	24	10622	7	3614	"0.5485-Inf"	1.16651234701402	0.453132029497938	0.481252871133359
"652"	"gene_taxa_component_2.txt"	"C2_CP"	"KEGG_HEDGEHOG_SIGNALING_PATHWAY"	14267	60	39	10646	30	"BMP2,BMP4,BTRC,CSNK1A1,CSNK1D,CSNK1G1,CSNK1G2,CSNK1G3,DHH,FBXW11,GAS1,GLI1,GLI3,GSK3B,HHIP,PRKACA,PRKACB,PRKX,PTCH2,RAB23,SHH,STK36,SUFU,WNT10B,WNT11,WNT16,WNT3,WNT5A,WNT5B,WNT9A"	30	10616	9	3612	"0.58334-Inf"	1.13412561613319	0.453665126928262	0.481252871133359
"3073"	"gene_taxa_component_4.txt"	"C2_CP"	"PID_TRKR_PATHWAY"	14267	64	56	10970	44	"CCND1,CDC42,CRK,DNAJA3,DNM1,DYNLT1,EHD4,ELMO1,FAIM,FRS2,GAB1,GRB2,HRAS,KRAS,MAGED1,MAP2K1,MAPK3,MATK,MCF2L,NGF,NRAS,NTRK2,PIK3CA,PLCG1,PRKCI,PRKCZ,PTPN11,RAC1,RAP1A,RAP1B,RAPGEF1,RASA1,RASGRF1,RGS19,RHOA,RHOG,RIT1,SH2B1,SHC1,SHC2,SHC3,SOS1,STAT3,TIAM1"	44	10926	12	3285	"0.62667-Inf"	1.10240835754872	0.455493563354924	0.481565585499819
"722"	"gene_taxa_component_2.txt"	"C2_CP"	"KEGG_INSULIN_SIGNALING_PATHWAY"	14267	155	121	10646	91	"ACACA,ACACB,AKT1,AKT2,ARAF,BAD,BRAF,CALM1,CALM2,CALM3,CRK,CRKL,EIF4E,EIF4EBP1,ELK1,EXOC7,FASN,FBP1,FLOT1,FOXO1,GSK3B,GYS1,HK2,HK3,HRAS,IKBKB,INPP5D,INSR,IRS1,IRS2,KRAS,LIPE,MAP2K1,MAPK1,MAPK3,MAPK8,MAPK9,MKNK2,MTOR,NRAS,PDPK1,PHKA1,PHKB,PHKG1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PIK3R5,PPARGC1A,PPP1CB,PPP1CC,PPP1R3B,PPP1R3C,PPP1R3D,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAR1A,PRKAR2A,PRKAR2B,PRKCI,PRKCZ,PRKX,PTPN1,PTPRF,PYGB,PYGL,RAF1,RAPGEF1,RHEB,RPS6,RPS6KB1,RPTOR,SH2B2,SHC2,SOCS3,SOCS4,SORBS1,SOS1,SOS2,SREBF1,TRIP10,TSC1,TSC2"	91	10555	30	3591	"0.71869-Inf"	1.03200883830167	0.489207036251293	0.515473185848678
"266"	"gene_taxa_component_1.txt"	"C2_CP"	"PID_P38_MKK3_6PATHWAY"	14267	26	25	10578	19	"ATM,CCM2,GADD45A,GADD45B,MAP2K3,MAP3K10,MAP3K3,MAP3K5,MAP3K7,MAPK11,MAPK14,RAC1,TAB1,TAOK1,TAOK2,TAOK3,TRAF2,TRAF6,TXN"	19	10559	6	3683	"0.48222-Inf"	1.10453103806574	0.521440753472003	0.547599988596017
"1093"	"gene_taxa_component_4.txt"	"C2_CP"	"KEGG_PRION_DISEASES"	14267	42	32	10970	25	"C1QA,C1QB,C1QC,C5,C6,C7,C8G,C9,CCL5,EGR1,ELK1,FYN,IL1A,LAMC1,MAP2K1,MAP2K2,MAPK3,NCAM1,NCAM2,PRKACA,PRKACB,PRKX,PRNP,SOD1,STIP1"	25	10945	7	3290	"0.5072-Inf"	1.07353553497614	0.53268770915598	0.557546468916592
"603"	"gene_taxa_component_4.txt"	"C2_CP"	"KEGG_GLYCOLYSIS_GLUCONEOGENESIS"	14267	67	49	10970	38	"ACSS1,ADH1B,ADH1C,ADH4,ADH5,ADH6,AKR1A1,ALDH1B1,ALDH2,ALDH3A2,ALDH3B1,ALDH3B2,ALDH9A1,ALDOA,ALDOB,ALDOC,BPGM,DLAT,DLD,ENO1,ENO2,GALM,GPI,HK1,HK2,LDHA,LDHB,PCK1,PCK2,PDHA1,PDHB,PFKL,PFKM,PFKP,PGAM1,PGK1,PGM1,PGM2"	38	10932	11	3286	"0.57226-Inf"	1.03840098700902	0.535952594425981	0.559100048670293
"2383"	"gene_taxa_component_4.txt"	"C2_CP"	"PID_INSULIN_GLUCOSE_PATHWAY"	14267	28	23	10970	18	"AKT1,AKT2,ASIP,GSK3B,INSR,PPP1CC,PRKCI,PRKCZ,RHOQ,SLC2A4,STX4,TBC1D4,TRIP10,VAMP2,YWHAE,YWHAG,YWHAQ,YWHAZ"	18	10952	5	3292	"0.44324-Inf"	1.08209757146292	0.554091911858988	0.575338981923395
"207"	"gene_taxa_component_1.txt"	"C2_CP"	"PID_FOXO_PATHWAY"	14267	50	47	10578	35	"BCL6,CAT,CCNB1,CDK2,CHUK,CSNK1D,CSNK1E,CSNK1G1,CSNK1G2,CSNK1G3,CTNNB1,EP300,FBXO32,FOXO3,FOXO4,GADD45A,IKBKB,KAT2B,MAPK10,MAPK8,PLK1,RALA,RALB,RAN,SFN,SIRT1,SKP2,USP7,XPO1,YWHAB,YWHAE,YWHAH,YWHAQ,YWHAZ,ZFAND5"	35	10543	12	3677	"0.56695-Inf"	1.01722700482952	0.556553581052592	0.575338981923395
"2052"	"gene_taxa_component_2.txt"	"C2_CP"	"PID_FGF_PATHWAY"	14267	58	44	10646	33	"AKT1,CDH2,CTNND1,FGF9,FGFR1,FGFR2,FGFR3,FOS,FRS2,GAB1,HGF,KLB,MAPK1,MAPK3,MET,MMP9,NCAM1,PAK4,PDPK1,PIK3CA,PIK3R1,PLAU,PLAUR,PLCG1,PTPN11,RPS6KA1,RUNX2,SDC2,SOS1,SPP1,SPRY2,SSH1,STAT5B"	33	10613	11	3610	"0.55509-Inf"	1.02045194612842	0.557016084409911	0.575338981923395
"241"	"gene_taxa_component_1.txt"	"C2_CP"	"PID_INTEGRIN_CS_PATHWAY"	14267	26	20	10578	15	"ITGA1,ITGA10,ITGA2,ITGA6,ITGA7,ITGA8,ITGAE,ITGAL,ITGAM,ITGAV,ITGAX,ITGB1,ITGB2,ITGB5,ITGB8"	15	10563	5	3684	"0.41647-Inf"	1.04625882507148	0.582356234384954	0.599540516711068
"179"	"gene_taxa_component_1.txt"	"C2_CP"	"PID_CDC42_REG_PATHWAY"	14267	32	30	10578	22	"ARHGAP1,ARHGDIA,ARHGEF25,ARHGEF6,ARHGEF7,ARHGEF9,BCAR3,CDC42,DNMBP,DOCK10,DOCK6,DOCK9,FARP2,GIT1,ITSN1,MCF2,MCF2L,NME1,PLCG1,RACGAP1,RALBP1,VAV2"	22	10556	8	3681	"0.46195-Inf"	0.958957219431131	0.63302942649482	0.649579215422789
"88"	"gene_taxa_component_1.txt"	"C2_CP"	"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY"	14267	73	54	10578	39	"BIRC2,BIRC3,CARD9,CASP1,CASP8,CCL2,CCL5,CCL7,CCL8,CHUK,CXCL1,CXCL2,CXCL8,HSP90B1,IKBKB,IL18,MAP3K7,MAPK1,MAPK10,MAPK11,MAPK13,MAPK14,MAPK3,MAPK8,NFKB1,NFKBIA,NFKBIB,NLRP1,NOD1,PSTPIP1,PYCARD,RELA,RIPK2,SUGT1,TAB1,TAB3,TNFAIP3,TRAF6,TRIP6"	39	10539	15	3674	"0.53323-Inf"	0.906382124568268	0.690551200194266	0.7053546878568
"229"	"gene_taxa_component_1.txt"	"C2_CP"	"PID_IL23_PATHWAY"	14267	44	25	10578	18	"CCL2,CD3E,CXCL1,CXCL9,IL12RB1,IL18,IL18R1,IL18RAP,JAK2,NFKB1,NFKBIA,PIK3CA,PIK3R1,RELA,SOCS3,STAT1,STAT3,TYK2"	18	10560	7	3682	"0.40535-Inf"	0.896586315113739	0.691876572802211	0.7053546878568
"2311"	"gene_taxa_component_10.txt"	"C2_CP"	"PID_IL27_PATHWAY"	14267	34	16	11032	12	"EBI3,GATA3,IL1B,IL27RA,IL6,IL6ST,JAK1,STAT1,STAT2,STAT3,STAT5A,TGFB1"	12	11020	4	3231	"0.31185-Inf"	0.879571832925306	0.712124094918871	0.723647138525972
"140"	"gene_taxa_component_1.txt"	"C2_CP"	"KEGG_TYPE_II_DIABETES_MELLITUS"	14267	57	35	10578	25	"CACNA1B,CACNA1C,CACNA1D,CACNA1E,HK1,HK2,HK3,IKBKB,INSR,MAPK1,MAPK10,MAPK3,MAPK8,MTOR,PIK3CA,PIK3CD,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PKM,PRKCD,SOCS1,SOCS3,SOCS4"	25	10553	10	3679	"0.45005-Inf"	0.87157862155123	0.719419020007386	0.728701846071998
"373"	"gene_taxa_component_4.txt"	"C2_CP"	"KEGG_DILATED_CARDIOMYOPATHY"	14267	101	59	10970	44	"ACTG1,ADCY1,ADCY3,ADCY4,ADCY5,ADCY6,ADCY8,ADCY9,ATP2A2,CACNA1C,CACNA1D,CACNB2,CACNB3,CACNG2,DAG1,GNAS,ITGA10,ITGA11,ITGA2,ITGA5,ITGA7,ITGA8,ITGAV,ITGB4,ITGB8,LMNA,MYBPC3,PLN,PRKACA,PRKACB,PRKX,RYR2,SGCB,SGCD,SGCG,SLC8A1,TGFB1,TGFB2,TGFB3,TNNC1,TNNI3,TPM1,TPM2,TPM3"	44	10926	15	3282	"0.52382-Inf"	0.881117880218742	0.724190789135683	0.729629550144385
"823"	"gene_taxa_component_4.txt"	"C2_CP"	"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG"	14267	27	8	10970	6	"HES1,HHEX,HNF1A,HNF4A,MAFA,NKX6-1"	6	10964	2	3295	"0.2005-Inf"	0.901579735371082	0.724982228168943	0.729629550144385
"15"	"gene_taxa_component_1.txt"	"C2_CP"	"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC"	14267	77	52	10578	37	"ACTB,ACTG1,ACTN1,ACTN4,ATP2A2,CACNA1C,CACNA1D,CACNA2D3,CACNB1,CACNB2,CACNB3,CDH2,CTNNA1,CTNNB1,DAG1,DMD,DSG2,EMD,ITGA1,ITGA10,ITGA2,ITGA6,ITGA7,ITGA8,ITGAV,ITGB1,ITGB5,ITGB8,JUP,LAMA2,LEF1,LMNA,PKP2,SGCB,TCF7,TCF7L1,TCF7L2"	37	10541	15	3674	"0.50329-Inf"	0.859771766674303	0.747325046052677	0.749712666008116
"69"	"gene_taxa_component_1.txt"	"C2_CP"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	14267	92	55	10578	37	"ACE,ACTB,ACTG1,ATP2A2,CACNA1C,CACNA1D,CACNA2D3,CACNB1,CACNB2,CACNB3,DAG1,DMD,EMD,ITGA1,ITGA10,ITGA2,ITGA6,ITGA7,ITGA8,ITGAV,ITGB1,ITGB5,ITGB8,LAMA2,LMNA,PRKAA1,PRKAB1,PRKAG1,SGCB,TGFB1,TGFB2,TGFB3,TNNC1,TNNI3,TPM1,TPM3,TPM4"	37	10541	18	3671	"0.43251-Inf"	0.71588432058932	0.904152243779949	0.904152243779949
